"DocumentID"	"Code1_Subjektiver_Gesamteindruck_0_0"	"Coder1_Subjektiver_Gesamteindruck_0_0"	"Code2_Subjektiver_Gesamteindruck_0_0"	"Coder2_Subjektiver_Gesamteindruck_0_0"	"Code1_SP_GS_Gesamtscore_Sprache_1_0_0"	"Coder1_SP_GS_Gesamtscore_Sprache_1_0_0"	"Code2_SP_GS_Gesamtscore_Sprache_1_0_0"	"Coder2_SP_GS_Gesamtscore_Sprache_1_0_0"	"Code1_SP_WG_Gesamtscore_Wortgebrauch_1_1_0"	"Coder1_SP_WG_Gesamtscore_Wortgebrauch_1_1_0"	"Code2_SP_WG_Gesamtscore_Wortgebrauch_1_1_0"	"Coder2_SP_WG_Gesamtscore_Wortgebrauch_1_1_0"	"Code1_SP_WG_Richtigkeit_der_Wortwahl_1_1_1"	"Coder1_SP_WG_Richtigkeit_der_Wortwahl_1_1_1"	"Code2_SP_WG_Richtigkeit_der_Wortwahl_1_1_1"	"Coder2_SP_WG_Richtigkeit_der_Wortwahl_1_1_1"	"Code1_SP_WG_Variabilität_1_1_2"	"Coder1_SP_WG_Variabilität_1_1_2"	"Code2_SP_WG_Variabilität_1_1_2"	"Coder2_SP_WG_Variabilität_1_1_2"	"Code1_SP_WG_Register_1_1_3"	"Coder1_SP_WG_Register_1_1_3"	"Code2_SP_WG_Register_1_1_3"	"Coder2_SP_WG_Register_1_1_3"	"Code1_IN_HT_Strukturierungswörter_1_1_4"	"Coder1_IN_HT_Strukturierungswörter_1_1_4"	"Code2_IN_HT_Strukturierungswörter_1_1_4"	"Coder2_IN_HT_Strukturierungswörter_1_1_4"	"Code1_IN_HT_Leser_innen_Führung_1_1_5"	"Coder1_IN_HT_Leser_innen_Führung_1_1_5"	"Code2_IN_HT_Leser_innen_Führung_1_1_5"	"Coder2_IN_HT_Leser_innen_Führung_1_1_5"	"Code1_SP_ME_Gesamtscore_Mechanik_1_2_0"	"Coder1_SP_ME_Gesamtscore_Mechanik_1_2_0"	"Code2_SP_ME_Gesamtscore_Mechanik_1_2_0"	"Coder2_SP_ME_Gesamtscore_Mechanik_1_2_0"	"Code1_SP_ME_Grammatik_1_2_1"	"Coder1_SP_ME_Grammatik_1_2_1"	"Code2_SP_ME_Grammatik_1_2_1"	"Coder2_SP_ME_Grammatik_1_2_1"	"Code1_SP_ME_Orthographie_1_2_2"	"Coder1_SP_ME_Orthographie_1_2_2"	"Code2_SP_ME_Orthographie_1_2_2"	"Coder2_SP_ME_Orthographie_1_2_2"	"Code1_SP_ME_Tippfehler_1_2_3"	"Coder1_SP_ME_Tippfehler_1_2_3"	"Code2_SP_ME_Tippfehler_1_2_3"	"Coder2_SP_ME_Tippfehler_1_2_3"	"Code1_SP_ME_Zeichensetzung_1_2_4"	"Coder1_SP_ME_Zeichensetzung_1_2_4"	"Code2_SP_ME_Zeichensetzung_1_2_4"	"Coder2_SP_ME_Zeichensetzung_1_2_4"	"Code1_SP_ST_Gesamtscore_Stil_1_3_0"	"Coder1_SP_ST_Gesamtscore_Stil_1_3_0"	"Code2_SP_ST_Gesamtscore_Stil_1_3_0"	"Coder2_SP_ST_Gesamtscore_Stil_1_3_0"	"Code1_ST_GS_Gesamtscore_Struktur_2_0_0"	"Coder1_ST_GS_Gesamtscore_Struktur_2_0_0"	"Code2_ST_GS_Gesamtscore_Struktur_2_0_0"	"Coder2_ST_GS_Gesamtscore_Struktur_2_0_0"	"Code1_ST_AB_Absatzgestaltung_2_1_1"	"Coder1_ST_AB_Absatzgestaltung_2_1_1"	"Code2_ST_AB_Absatzgestaltung_2_1_1"	"Coder2_ST_AB_Absatzgestaltung_2_1_1"	"Code1_ST_EL_Existenz_der_Einleitung_2_2_1"	"Coder1_ST_EL_Existenz_der_Einleitung_2_2_1"	"Code2_ST_EL_Existenz_der_Einleitung_2_2_1"	"Coder2_ST_EL_Existenz_der_Einleitung_2_2_1"	"Code1_ST_EL_Markierung_der_Einleitung_2_2_2"	"Coder1_ST_EL_Markierung_der_Einleitung_2_2_2"	"Code2_ST_EL_Markierung_der_Einleitung_2_2_2"	"Coder2_ST_EL_Markierung_der_Einleitung_2_2_2"	"Code1_ST_SL_Existenz_des_Schlusses_2_3_1"	"Coder1_ST_SL_Existenz_des_Schlusses_2_3_1"	"Code2_ST_SL_Existenz_des_Schlusses_2_3_1"	"Coder2_ST_SL_Existenz_des_Schlusses_2_3_1"	"Code1_ST_SL_Markierung_des_Schlusses_2_3_2"	"Coder1_ST_SL_Markierung_des_Schlusses_2_3_2"	"Code2_ST_SL_Markierung_des_Schlusses_2_3_2"	"Coder2_ST_SL_Markierung_des_Schlusses_2_3_2"	"Code1_IN_GS_Gesamtscore_Inhalt_3_0_0"	"Coder1_IN_GS_Gesamtscore_Inhalt_3_0_0"	"Code2_IN_GS_Gesamtscore_Inhalt_3_0_0"	"Coder2_IN_GS_Gesamtscore_Inhalt_3_0_0"	"Code1_IN_EL_Thema_wird_klar_3_1_1"	"Coder1_IN_EL_Thema_wird_klar_3_1_1"	"Code2_IN_EL_Thema_wird_klar_3_1_1"	"Coder2_IN_EL_Thema_wird_klar_3_1_1"	"Code1_IN_EL_Themenrelevanz_Hook_3_1_2"	"Coder1_IN_EL_Themenrelevanz_Hook_3_1_2"	"Code2_IN_EL_Themenrelevanz_Hook_3_1_2"	"Coder2_IN_EL_Themenrelevanz_Hook_3_1_2"	"Code1_IN_EL_eigene_Position_3_1_3"	"Coder1_IN_EL_eigene_Position_3_1_3"	"Code2_IN_EL_eigene_Position_3_1_3"	"Coder2_IN_EL_eigene_Position_3_1_3"	"Code1_IN_HT_Nennung_Pro_und_Kontra_Argumente_3_2_1"	"Coder1_IN_HT_Nennung_Pro_und_Kontra_Argumente_3_2_1"	"Code2_IN_HT_Nennung_Pro_und_Kontra_Argumente_3_2_1"	"Coder2_IN_HT_Nennung_Pro_und_Kontra_Argumente_3_2_1"	"Code1_IN_SL_eigene_Position_3_3_1"	"Coder1_IN_SL_eigene_Position_3_3_1"	"Code2_IN_SL_eigene_Position_3_3_1"	"Coder2_IN_SL_eigene_Position_3_3_1"	"Code1_IN_AR_Gesamteindruck_Argumentation_3_4_0"	"Coder1_IN_AR_Gesamteindruck_Argumentation_3_4_0"	"Code2_IN_AR_Gesamteindruck_Argumentation_3_4_0"	"Coder2_IN_AR_Gesamteindruck_Argumentation_3_4_0"	"Code1_IN_AR_Gewichtung_3_4_1"	"Coder1_IN_AR_Gewichtung_3_4_1"	"Code2_IN_AR_Gewichtung_3_4_1"	"Coder2_IN_AR_Gewichtung_3_4_1"	"Code1_IN_AR_Passung_Fragestellung_Argumentation_3_4_2"	"Coder1_IN_AR_Passung_Fragestellung_Argumentation_3_4_2"	"Code2_IN_AR_Passung_Fragestellung_Argumentation_3_4_2"	"Coder2_IN_AR_Passung_Fragestellung_Argumentation_3_4_2"
"001064XaID1AD"	"03"	"ksa02"	"01"	"ksa05"	"03"	"ksa02"	"01"	"ksa05"	"01"	"ksa02"	"03"	"ksa05"	"06"	"ksa05"	"06"	"ksa02"	"01"	"ksa02"	"01"	"ksa05"	"01"	"ksa05"	"01"	"ksa02"	"00"	"ksa02"	"01"	"ksa05"	"00"	"ksa02"	"02"	"ksa05"	"04"	"ksa02"	"01"	"ksa05"	"01"	"ksa02"	"07"	"ksa05"	"07"	"ksa02"	"07"	"ksa05"	"01"	"ksa02"	"00"	"ksa05"	"01"	"ksa02"	"01"	"ksa05"	"03"	"ksa02"	"01"	"ksa05"	"06"	"ksa02"	"05"	"ksa05"	"03"	"ksa02"	"02"	"ksa05"	"01"	"ksa02"	"01"	"ksa05"	"01"	"ksa02"	"00"	"ksa05"	"01"	"ksa05"	"01"	"ksa02"	"01"	"ksa02"	"01"	"ksa05"	"04"	"ksa05"	"03"	"ksa02"	"01"	"ksa02"	"01"	"ksa05"	"00"	"ksa02"	"01"	"ksa05"	"00"	"ksa02"	"00"	"ksa05"	"01"	"ksa05"	"01"	"ksa02"	"01"	"ksa02"	"01"	"ksa05"	"03"	"ksa02"	"03"	"ksa05"	"00"	"ksa02"	"00"	"ksa05"	"02"	"ksa02"	"02"	"ksa05"
"001103XaID2TE"	"04"	"ksa03"	"06"	"ksa02"	"04"	"ksa03"	"05"	"ksa02"	"04"	"ksa03"	"05"	"ksa02"	"10"	"ksa02"	"01"	"ksa03"	"01"	"ksa03"	"01"	"ksa02"	"01"	"ksa03"	"01"	"ksa02"	"01"	"ksa02"	"01"	"ksa03"	"02"	"ksa02"	"02"	"ksa03"	"04"	"ksa03"	"04"	"ksa02"	"02"	"ksa03"	"02"	"ksa02"	"02"	"ksa03"	"03"	"ksa02"	"01"	"ksa02"	"01"	"ksa03"	"00"	"ksa03"	"00"	"ksa02"	"05"	"ksa02"	"04"	"ksa03"	"02"	"ksa02"	"02"	"ksa03"	"00"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"01"	"ksa03"	"01"	"ksa02"	"01"	"ksa02"	"01"	"ksa03"	"04"	"ksa02"	"03"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa03"	"00"	"ksa02"	"02"	"ksa03"	"02"	"ksa02"	"01"	"ksa02"	"01"	"ksa03"	"03"	"ksa03"	"04"	"ksa02"	"00"	"ksa02"	"00"	"ksa03"	"02"	"ksa03"	"02"	"ksa02"
"001161XaID1AD"	"04"	"ksa04"	"03"	"ksa03"	"03"	"ksa03"	"04"	"ksa04"	"05"	"ksa04"	"03"	"ksa03"	"07"	"ksa03"	"10"	"ksa04"	"01"	"ksa03"	"01"	"ksa04"	"01"	"ksa04"	"01"	"ksa03"	"03"	"ksa04"	"03"	"ksa03"	"02"	"ksa03"	"02"	"ksa04"	"02"	"ksa03"	"03"	"ksa04"	"01"	"ksa04"	"04"	"ksa03"	"07"	"ksa03"	"06"	"ksa04"	"01"	"ksa04"	"01"	"ksa03"	"00"	"ksa04"	"00"	"ksa03"	"04"	"ksa04"	"03"	"ksa03"	"04"	"ksa04"	"03"	"ksa03"	"00"	"ksa03"	"00"	"ksa04"	"01"	"ksa03"	"01"	"ksa04"	"01"	"ksa04"	"00"	"ksa03"	"01"	"ksa04"	"01"	"ksa03"	"01"	"ksa04"	"01"	"ksa03"	"02"	"ksa03"	"03"	"ksa04"	"00"	"ksa04"	"00"	"ksa03"	"00"	"ksa04"	"00"	"ksa03"	"01"	"ksa03"	"01"	"ksa04"	"02"	"ksa04"	"02"	"ksa03"	"00"	"ksa03"	"00"	"ksa04"	"03"	"ksa04"	"02"	"ksa03"	"00"	"ksa03"	"00"	"ksa04"	"02"	"ksa03"	"02"	"ksa04"
"001244XaID1AD"	"03"	"ksa02"	"03"	"ksa01"	"04"	"ksa01"	"05"	"ksa02"	"05"	"ksa01"	"04"	"ksa02"	"07"	"ksa02"	"04"	"ksa01"	"01"	"ksa02"	"01"	"ksa01"	"01"	"ksa02"	"01"	"ksa01"	"05"	"ksa02"	"05"	"ksa01"	"02"	"ksa01"	"02"	"ksa02"	"05"	"ksa02"	"04"	"ksa01"	"02"	"ksa01"	"01"	"ksa02"	"02"	"ksa01"	"01"	"ksa02"	"01"	"ksa02"	"01"	"ksa01"	"00"	"ksa02"	"00"	"ksa01"	"04"	"ksa02"	"02"	"ksa01"	"04"	"ksa01"	"04"	"ksa02"	"00"	"ksa01"	"00"	"ksa02"	"01"	"ksa02"	"01"	"ksa01"	"01"	"ksa02"	"01"	"ksa01"	"01"	"ksa01"	"01"	"ksa02"	"01"	"ksa01"	"01"	"ksa02"	"04"	"ksa02"	"04"	"ksa01"	"01"	"ksa02"	"01"	"ksa01"	"01"	"ksa02"	"01"	"ksa01"	"00"	"ksa02"	"00"	"ksa01"	"02"	"ksa02"	"02"	"ksa01"	"01"	"ksa01"	"01"	"ksa02"	"03"	"ksa02"	"03"	"ksa01"	"00"	"ksa02"	"00"	"ksa01"	"02"	"ksa02"	"02"	"ksa01"
"001119XaID1AD"	"01"	"ksa01"	"02"	"ksa05"	"02"	"ksa01"	"03"	"ksa05"	"02"	"ksa01"	"02"	"ksa05"	"07"	"ksa01"	"07"	"ksa05"	"01"	"ksa01"	"01"	"ksa05"	"01"	"ksa05"	"01"	"ksa01"	"01"	"ksa05"	"01"	"ksa01"	"02"	"ksa01"	"02"	"ksa05"	"05"	"ksa05"	"02"	"ksa01"	"03"	"ksa05"	"03"	"ksa01"	"06"	"ksa01"	"03"	"ksa05"	"01"	"ksa05"	"01"	"ksa01"	"01"	"ksa01"	"01"	"ksa05"	"02"	"ksa05"	"02"	"ksa01"	"03"	"ksa05"	"05"	"ksa01"	"02"	"ksa05"	"02"	"ksa01"	"01"	"ksa05"	"01"	"ksa01"	"00"	"ksa01"	"00"	"ksa05"	"01"	"ksa01"	"01"	"ksa05"	"01"	"ksa01"	"01"	"ksa05"	"02"	"ksa01"	"03"	"ksa05"	"01"	"ksa05"	"01"	"ksa01"	"00"	"ksa01"	"00"	"ksa05"	"00"	"ksa01"	"00"	"ksa05"	"01"	"ksa01"	"02"	"ksa05"	"01"	"ksa05"	"01"	"ksa01"	"01"	"ksa05"	"02"	"ksa01"	"00"	"ksa05"	"00"	"ksa01"	"00"	"ksa01"	"01"	"ksa05"
"001159XaID2TE"	"04"	"ksa02"	"03"	"ksa03"	"04"	"ksa03"	"04"	"ksa02"	"03"	"ksa03"	"04"	"ksa02"	"06"	"ksa02"	"07"	"ksa03"	"01"	"ksa02"	"01"	"ksa03"	"01"	"ksa02"	"01"	"ksa03"	"03"	"ksa03"	"03"	"ksa02"	"02"	"ksa03"	"02"	"ksa02"	"05"	"ksa03"	"04"	"ksa02"	"04"	"ksa03"	"02"	"ksa02"	"04"	"ksa02"	"02"	"ksa03"	"01"	"ksa03"	"01"	"ksa02"	"01"	"ksa02"	"01"	"ksa03"	"03"	"ksa03"	"04"	"ksa02"	"04"	"ksa03"	"03"	"ksa02"	"03"	"ksa03"	"02"	"ksa02"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa03"	"00"	"ksa02"	"01"	"ksa03"	"01"	"ksa02"	"01"	"ksa02"	"01"	"ksa03"	"03"	"ksa03"	"04"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"02"	"ksa02"	"02"	"ksa03"	"01"	"ksa03"	"01"	"ksa02"	"01"	"ksa03"	"04"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"02"	"ksa03"	"02"	"ksa02"
"001268XaID2TE"	"02"	"ksa06"	"02"	"ksa03"	"01"	"ksa03"	"01"	"ksa06"	"02"	"ksa03"	"02"	"ksa06"	"07"	"ksa03"	"04"	"ksa06"	"01"	"ksa06"	"01"	"ksa03"	"01"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"00"	"ksa06"	"00"	"ksa06"	"02"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"07"	"ksa06"	"07"	"ksa03"	"07"	"ksa03"	"07"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"00"	"ksa03"	"00"	"ksa06"	"01"	"ksa06"	"02"	"ksa03"	"03"	"ksa06"	"03"	"ksa03"	"00"	"ksa06"	"00"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"00"	"ksa03"	"00"	"ksa06"	"01"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"04"	"ksa03"	"03"	"ksa06"	"00"	"ksa06"	"00"	"ksa03"	"00"	"ksa03"	"00"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"02"	"ksa03"	"02"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"02"	"ksa03"	"01"	"ksa06"	"00"	"ksa03"	"00"	"ksa06"	"02"	"ksa03"	"02"	"ksa06"
"001277XaID1AD"	"02"	"ksa05"	"02"	"ksa02"	"02"	"ksa05"	"03"	"ksa02"	"04"	"ksa05"	"03"	"ksa02"	"07"	"ksa02"	"07"	"ksa05"	"01"	"ksa02"	"01"	"ksa05"	"01"	"ksa02"	"01"	"ksa05"	"03"	"ksa02"	"06"	"ksa05"	"02"	"ksa02"	"02"	"ksa05"	"01"	"ksa05"	"03"	"ksa02"	"03"	"ksa05"	"10"	"ksa02"	"07"	"ksa05"	"07"	"ksa02"	"01"	"ksa02"	"00"	"ksa05"	"01"	"ksa05"	"00"	"ksa02"	"01"	"ksa05"	"03"	"ksa02"	"06"	"ksa02"	"06"	"ksa05"	"03"	"ksa05"	"03"	"ksa02"	"01"	"ksa02"	"01"	"ksa05"	"01"	"ksa02"	"01"	"ksa05"	"01"	"ksa02"	"01"	"ksa05"	"01"	"ksa02"	"01"	"ksa05"	"03"	"ksa05"	"04"	"ksa02"	"01"	"ksa02"	"01"	"ksa05"	"01"	"ksa02"	"00"	"ksa05"	"00"	"ksa02"	"00"	"ksa05"	"02"	"ksa05"	"02"	"ksa02"	"01"	"ksa05"	"01"	"ksa02"	"03"	"ksa02"	"03"	"ksa05"	"00"	"ksa02"	"00"	"ksa05"	"02"	"ksa02"	"01"	"ksa05"
"001063XaID1AD"	"00"	"ksa02"	"01"	"ksa03"	"01"	"ksa03"	"01"	"ksa02"	"01"	"ksa02"	"01"	"ksa03"	"04"	"ksa02"	"07"	"ksa03"	"00"	"ksa02"	"01"	"ksa03"	"01"	"ksa03"	"01"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"03"	"ksa02"	"02"	"ksa03"	"03"	"ksa02"	"07"	"ksa03"	"07"	"ksa02"	"07"	"ksa03"	"01"	"ksa03"	"01"	"ksa02"	"01"	"ksa03"	"01"	"ksa02"	"00"	"ksa02"	"01"	"ksa03"	"00"	"ksa03"	"01"	"ksa02"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa03"	"01"	"ksa02"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"01"	"ksa02"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"00"	"ksa03"	"01"	"ksa02"	"01"	"ksa02"	"01"	"ksa03"	"00"	"ksa02"	"00"	"ksa03"	"01"	"ksa03"	"01"	"ksa02"	"00"	"ksa03"	"00"	"ksa02"	"00"	"ksa02"	"00"	"ksa03"
"001079XaID2TE"	"03"	"ksa04"	"02"	"ksa05"	"04"	"ksa05"	"03"	"ksa04"	"04"	"ksa05"	"04"	"ksa04"	"10"	"ksa05"	"02"	"ksa04"	"01"	"ksa04"	"00"	"ksa05"	"01"	"ksa04"	"01"	"ksa05"	"01"	"ksa05"	"01"	"ksa04"	"02"	"ksa05"	"02"	"ksa04"	"04"	"ksa05"	"03"	"ksa04"	"01"	"ksa05"	"03"	"ksa04"	"04"	"ksa05"	"07"	"ksa04"	"01"	"ksa05"	"01"	"ksa04"	"01"	"ksa04"	"00"	"ksa05"	"03"	"ksa05"	"02"	"ksa04"	"03"	"ksa05"	"03"	"ksa04"	"00"	"ksa04"	"00"	"ksa05"	"01"	"ksa05"	"01"	"ksa04"	"01"	"ksa04"	"01"	"ksa05"	"01"	"ksa05"	"01"	"ksa04"	"00"	"ksa04"	"00"	"ksa05"	"03"	"ksa05"	"04"	"ksa04"	"01"	"ksa05"	"01"	"ksa04"	"00"	"ksa05"	"00"	"ksa04"	"00"	"ksa05"	"00"	"ksa04"	"02"	"ksa04"	"02"	"ksa05"	"01"	"ksa04"	"01"	"ksa05"	"02"	"ksa05"	"03"	"ksa04"	"01"	"ksa04"	"00"	"ksa05"	"02"	"ksa05"	"02"	"ksa04"
"001130XaID1AD"	"04"	"ksa06"	"03"	"ksa03"	"03"	"ksa06"	"02"	"ksa03"	"04"	"ksa06"	"03"	"ksa03"	"07"	"ksa03"	"03"	"ksa06"	"01"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"03"	"ksa06"	"02"	"ksa03"	"02"	"ksa03"	"02"	"ksa06"	"03"	"ksa06"	"01"	"ksa03"	"05"	"ksa06"	"07"	"ksa03"	"03"	"ksa06"	"06"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"00"	"ksa06"	"00"	"ksa03"	"02"	"ksa06"	"03"	"ksa03"	"04"	"ksa03"	"04"	"ksa06"	"00"	"ksa03"	"00"	"ksa06"	"01"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"04"	"ksa03"	"04"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"00"	"ksa06"	"00"	"ksa03"	"00"	"ksa03"	"00"	"ksa06"	"02"	"ksa06"	"02"	"ksa03"	"01"	"ksa03"	"01"	"ksa06"	"03"	"ksa03"	"04"	"ksa06"	"00"	"ksa03"	"00"	"ksa06"	"02"	"ksa03"	"02"	"ksa06"
"001158XaID1AD"	"03"	"ksa06"	"05"	"ksa01"	"04"	"ksa06"	"04"	"ksa01"	"03"	"ksa06"	"02"	"ksa01"	"03"	"ksa06"	"06"	"ksa01"	"01"	"ksa06"	"01"	"ksa01"	"01"	"ksa01"	"01"	"ksa06"	"00"	"ksa06"	"00"	"ksa01"	"00"	"ksa01"	"00"	"ksa06"	"05"	"ksa06"	"06"	"ksa01"	"10"	"ksa06"	"10"	"ksa01"	"01"	"ksa06"	"01"	"ksa01"	"01"	"ksa01"	"01"	"ksa06"	"00"	"ksa06"	"01"	"ksa01"	"04"	"ksa06"	"04"	"ksa01"	"05"	"ksa06"	"06"	"ksa01"	"02"	"ksa01"	"02"	"ksa06"	"01"	"ksa06"	"01"	"ksa01"	"01"	"ksa06"	"01"	"ksa01"	"01"	"ksa06"	"01"	"ksa01"	"01"	"ksa01"	"00"	"ksa06"	"04"	"ksa01"	"04"	"ksa06"	"00"	"ksa06"	"01"	"ksa01"	"01"	"ksa01"	"01"	"ksa06"	"00"	"ksa06"	"00"	"ksa01"	"02"	"ksa06"	"01"	"ksa01"	"01"	"ksa01"	"01"	"ksa06"	"02"	"ksa01"	"04"	"ksa06"	"00"	"ksa06"	"00"	"ksa01"	"02"	"ksa06"	"02"	"ksa01"
"001108XaID2TE"	"06"	"ksa04"	"05"	"ksa05"	"06"	"ksa04"	"05"	"ksa05"	"05"	"ksa04"	"04"	"ksa05"	"05"	"ksa05"	"02"	"ksa04"	"01"	"ksa05"	"01"	"ksa04"	"01"	"ksa05"	"01"	"ksa04"	"03"	"ksa05"	"03"	"ksa04"	"02"	"ksa04"	"02"	"ksa05"	"06"	"ksa05"	"04"	"ksa04"	"02"	"ksa04"	"10"	"ksa05"	"01"	"ksa04"	"02"	"ksa05"	"01"	"ksa04"	"01"	"ksa05"	"00"	"ksa04"	"01"	"ksa05"	"06"	"ksa04"	"04"	"ksa05"	"06"	"ksa04"	"06"	"ksa05"	"03"	"ksa05"	"03"	"ksa04"	"01"	"ksa04"	"01"	"ksa05"	"01"	"ksa05"	"01"	"ksa04"	"01"	"ksa04"	"01"	"ksa05"	"01"	"ksa04"	"01"	"ksa05"	"06"	"ksa04"	"05"	"ksa05"	"01"	"ksa04"	"01"	"ksa05"	"01"	"ksa04"	"01"	"ksa05"	"00"	"ksa05"	"00"	"ksa04"	"02"	"ksa04"	"02"	"ksa05"	"01"	"ksa05"	"01"	"ksa04"	"06"	"ksa04"	"04"	"ksa05"	"01"	"ksa04"	"00"	"ksa05"	"02"	"ksa04"	"02"	"ksa05"
"001151XaID2TE"	"04"	"ksa04"	"03"	"ksa06"	"04"	"ksa06"	"05"	"ksa04"	"04"	"ksa06"	"05"	"ksa04"	"10"	"ksa04"	"01"	"ksa06"	"01"	"ksa06"	"01"	"ksa04"	"01"	"ksa06"	"01"	"ksa04"	"01"	"ksa04"	"01"	"ksa06"	"02"	"ksa04"	"02"	"ksa06"	"04"	"ksa04"	"04"	"ksa06"	"01"	"ksa04"	"02"	"ksa06"	"02"	"ksa06"	"02"	"ksa04"	"01"	"ksa06"	"01"	"ksa04"	"00"	"ksa04"	"00"	"ksa06"	"04"	"ksa04"	"04"	"ksa06"	"03"	"ksa06"	"03"	"ksa04"	"00"	"ksa06"	"00"	"ksa04"	"01"	"ksa04"	"01"	"ksa06"	"01"	"ksa06"	"01"	"ksa04"	"01"	"ksa04"	"01"	"ksa06"	"00"	"ksa04"	"00"	"ksa06"	"05"	"ksa04"	"04"	"ksa06"	"01"	"ksa06"	"01"	"ksa04"	"01"	"ksa04"	"00"	"ksa06"	"00"	"ksa04"	"00"	"ksa06"	"02"	"ksa06"	"02"	"ksa04"	"01"	"ksa06"	"01"	"ksa04"	"04"	"ksa04"	"03"	"ksa06"	"01"	"ksa04"	"00"	"ksa06"	"02"	"ksa06"	"02"	"ksa04"
"001178XaID1AD"	"03"	"ksa03"	"02"	"ksa06"	"03"	"ksa06"	"03"	"ksa03"	"04"	"ksa06"	"03"	"ksa03"	"07"	"ksa03"	"03"	"ksa06"	"01"	"ksa06"	"01"	"ksa03"	"01"	"ksa03"	"01"	"ksa06"	"03"	"ksa06"	"03"	"ksa03"	"02"	"ksa03"	"02"	"ksa06"	"03"	"ksa03"	"02"	"ksa06"	"02"	"ksa06"	"10"	"ksa03"	"07"	"ksa06"	"07"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"00"	"ksa06"	"00"	"ksa03"	"03"	"ksa03"	"02"	"ksa06"	"06"	"ksa03"	"06"	"ksa06"	"03"	"ksa03"	"03"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"01"	"ksa06"	"01"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"01"	"ksa03"	"01"	"ksa06"	"02"	"ksa06"	"03"	"ksa03"	"00"	"ksa06"	"00"	"ksa03"	"00"	"ksa03"	"01"	"ksa06"	"00"	"ksa03"	"00"	"ksa06"	"02"	"ksa06"	"02"	"ksa03"	"01"	"ksa06"	"01"	"ksa03"	"03"	"ksa06"	"02"	"ksa03"	"01"	"ksa03"	"00"	"ksa06"	"00"	"ksa06"	"02"	"ksa03"
"001179XaID1AD"	"02"	"ksa02"	"02"	"ksa06"	"04"	"ksa06"	"03"	"ksa02"	"04"	"ksa06"	"03"	"ksa02"	"05"	"ksa02"	"01"	"ksa06"	"01"	"ksa06"	"01"	"ksa02"	"01"	"ksa06"	"01"	"ksa02"	"01"	"ksa06"	"01"	"ksa02"	"02"	"ksa02"	"02"	"ksa06"	"04"	"ksa06"	"03"	"ksa02"	"03"	"ksa02"	"02"	"ksa06"	"02"	"ksa06"	"03"	"ksa02"	"01"	"ksa06"	"01"	"ksa02"	"00"	"ksa06"	"00"	"ksa02"	"03"	"ksa06"	"03"	"ksa02"	"02"	"ksa02"	"02"	"ksa06"	"00"	"ksa06"	"00"	"ksa02"	"01"	"ksa06"	"01"	"ksa02"	"00"	"ksa02"	"00"	"ksa06"	"01"	"ksa02"	"01"	"ksa06"	"00"	"ksa06"	"00"	"ksa02"	"03"	"ksa02"	"02"	"ksa06"	"00"	"ksa06"	"01"	"ksa02"	"00"	"ksa06"	"00"	"ksa02"	"01"	"ksa02"	"01"	"ksa06"	"02"	"ksa06"	"02"	"ksa02"	"01"	"ksa06"	"01"	"ksa02"	"02"	"ksa06"	"02"	"ksa02"	"00"	"ksa02"	"00"	"ksa06"	"00"	"ksa02"	"00"	"ksa06"
